0.57 -15.3649 -15.3649 -15.2476 -15.2476 -15.2425 -15.2425 -15.1966 -15.1966 -15.1869 -15.1869 -10.3009 -10.3009 -6.4927 -6.4927 -2.4972 -2.4972 3.0188 3.0188 3.6877 3.6877 3.8216 3.8216 5.688 5.688 5.8315 5.8315 6.4772 6.4772 10.9168 10.9168 11.8077 11.8077 12.1016 12.1016 16.2751 16.2751 16.9155 16.9155 18.4671 18.4671 19.2281 19.2281 20.3802 20.3802 20.5549 
0.58 -15.365 -15.365 -15.2476 -15.2476 -15.2425 -15.2425 -15.1966 -15.1966 -15.1869 -15.1869 -10.3009 -10.3009 -6.4928 -6.4928 -2.4971 -2.4971 3.0245 3.0245 3.6878 3.6878 3.8128 3.8128 5.6878 5.6878 5.8345 5.8345 6.478 6.478 10.913 10.913 11.8086 11.8086 12.0987 12.0987 16.2906 16.2906 16.9392 16.9392 18.4593 18.4593 19.2028 19.2028 20.3858 20.3858 20.5309 
0.59 -15.365 -15.365 -15.2476 -15.2476 -15.2425 -15.2425 -15.1966 -15.1966 -15.1869 -15.1869 -10.3009 -10.3009 -6.4929 -6.4929 -2.497 -2.497 3.0281 3.0281 3.6878 3.6878 3.8075 3.8075 5.6877 5.6877 5.8363 5.8363 6.4784 6.4784 10.9107 10.9107 11.8091 11.8091 12.0969 12.0969 16.3 16.3 16.9543 16.9543 18.4545 18.4545 19.1867 19.1867 20.3891 20.3891 20.5165 
0.6 -15.365 -15.365 -15.2476 -15.2476 -15.2426 -15.2426 -15.1966 -15.1966 -15.1869 -15.1869 -10.3009 -10.3009 -6.4929 -6.4929 -2.497 -2.497 3.0293 3.0293 3.6878 3.6878 3.8057 3.8057 5.6877 5.6877 5.8369 5.8369 6.4786 6.4786 10.9099 10.9099 11.8093 11.8093 12.0964 12.0964 16.3031 16.3031 16.9594 16.9594 18.4529 18.4529 19.1811 19.1811 20.3902 20.3902 20.5117 
0.61 -15.3719 -15.3574 -15.2489 -15.2463 -15.2438 -15.2412 -15.1981 -15.1957 -15.187 -15.1866 -10.4014 -10.2015 -6.5102 -6.4796 -2.5808 -2.4024 2.9419 3.12 3.572 3.8046 3.8061 3.8193 5.6615 5.7103 5.8329 5.8401 6.437 6.5108 10.8928 10.9421 11.7622 11.8666 12.0574 12.1028 16.2508 16.3613 16.9367 16.9873 18.3046 18.6142 19.1079 19.2552 20.2304 20.2947 20.4885 
0.62 -15.3781 -15.3491 -15.2502 -15.245 -15.245 -15.2396 -15.2003 -15.1955 -15.1871 -15.1864 -10.5022 -10.104 -6.5313 -6.4704 -2.6532 -2.2979 2.8582 3.2139 3.4577 3.821 3.8462 3.9215 5.6323 5.7294 5.8274 5.8434 6.3875 6.5321 10.8929 10.9865 11.7249 11.934 11.9871 12.0771 16.205 16.4242 16.9167 17.0215 18.1714 18.7857 19.0431 19.3208 19.8802 20.2049 20.5212 
0.63 -15.3838 -15.3403 -15.2515 -15.2461 -15.2437 -15.238 -15.203 -15.196 -15.1872 -15.1862 -10.6026 -10.0093 -6.5561 -6.465 -2.714 -2.1845 2.7784 3.3111 3.3458 3.8506 3.8852 4.0377 5.6003 5.7448 5.8195 5.8473 6.332 6.5416 10.9113 11.0404 11.6969 11.8876 12.0114 12.0214 16.1653 16.4904 16.8964 17.0613 18.055 18.963 18.9925 19.3659 19.5096 20.1255 20.3569 
0.64 -15.3889 -15.3309 -15.2528 -15.2471 -15.2424 -15.2362 -15.2063 -15.1972 -15.1871 -15.1859 -10.7019 -9.9179 -6.5841 -6.4634 -2.763 -2.0634 2.7031 3.2368 3.4117 3.8945 3.935 4.1523 5.5662 5.7567 5.8083 5.8523 6.2722 6.539 10.9474 11.1006 11.6774 11.762 11.94 12.0983 16.13 16.5581 16.8733 17.1043 17.957 18.9575 19.1384 19.1404 19.3761 20.064 20.2041 
0.65 -15.3934 -15.321 -15.254 -15.2481 -15.2412 -15.2343 -15.2099 -15.199 -15.187 -15.1858 -10.7991 -9.8305 -6.6148 -6.4651 -2.8004 -1.9359 2.6329 3.1313 3.5155 3.9522 3.9947 4.2644 5.5307 5.7652 5.793 5.8586 6.21 6.5249 10.9973 11.1638 11.6142 11.6656 11.8408 12.1938 16.0947 16.6251 16.8474 17.1462 17.8784 18.7625 18.9625 19.2974 19.3387 20.0344 20.1021 
0.66 -15.3975 -15.3107 -15.2551 -15.249 -15.24 -15.2323 -15.2139 -15.2013 -15.1867 -15.1857 -10.8938 -9.7478 -6.6477 -6.4698 -2.8266 -1.8037 2.5682 3.03 3.6219 4.0228 4.0633 4.373 5.4946 5.7706 5.7726 5.8652 6.1475 6.5005 11.0499 11.2253 11.4501 11.6604 11.7388 12.297 16.0522 16.6893 16.8232 17.1795 17.8205 18.4202 18.975 19.2575 19.415 20.0609 20.0612 
0.67 -15.4012 -15.3002 -15.2561 -15.2499 -15.2389 -15.2302 -15.2181 -15.2041 -15.1863 -15.1856 -10.9851 -9.6702 -6.6821 -6.477 -2.8423 -1.6684 2.5096 2.9333 3.73 4.1051 4.1407 4.477 5.459 5.7463 5.7732 5.8698 6.0881 6.4679 11.0777 11.2294 11.3268 11.6606 11.665 12.4065 15.993 16.748 16.8103 17.1896 17.7842 18.1096 19.0155 19.1529 19.4715 20.0685 20.1617 
0.68 -15.4046 -15.2896 -15.257 -15.2507 -15.2377 -15.2279 -15.2223 -15.2072 -15.1859 -15.1857 -11.0724 -9.5981 -6.7173 -6.4864 -2.8483 -1.5318 2.4576 2.8418 3.8381 4.1975 4.2275 4.5749 5.4249 5.7138 5.7735 5.8653 6.039 6.4294 11.0387 11.0535 11.3688 11.6644 11.6651 12.5208 15.9091 16.7988 16.8195 17.1456 17.7702 17.8653 19.0443 19.0807 19.4799 20.1073 20.3221 
0.69 -15.4077 -15.2793 -15.2578 -15.2515 -15.2364 -15.2266 -15.2256 -15.2105 -15.1859 -15.1853 -11.1551 -9.5319 -6.7527 -6.4973 -2.8458 -1.3959 2.4123 2.7559 3.9439 4.298 4.3245 4.6653 5.394 5.6749 5.7717 5.8401 6.012 6.3878 10.8505 10.925 11.4255 11.6728 11.7473 12.6381 15.7987 16.8391 16.8573 17.0079 17.7281 17.7792 18.9418 19.1688 19.4667 20.1652 20.5122 
0.7 -15.4105 -15.2695 -15.2585 -15.2523 -15.2349 -15.2307 -15.2232 -15.2139 -15.1862 -15.1847 -11.2326 -9.4718 -6.7875 -6.5092 -2.8361 -1.2625 2.3741 2.676 4.0458 4.4039 4.4326 4.7464 5.3678 5.631 5.7685 5.7909 6.0093 6.3452 10.6402 10.7675 11.4796 11.6827 11.8845 12.7566 15.6671 16.7882 16.8678 16.924 17.6864 17.8114 18.8487 19.2778 19.4488 20.2309 20.7111 
0.71 -15.4132 -15.261 -15.259 -15.253 -15.2347 -15.2327 -15.2208 -15.2172 -15.1866 -15.184 -11.3045 -9.4178 -6.821 -6.5218 -2.8206 -1.1338 2.3429 2.6026 4.1427 4.5116 4.5512 4.8158 5.3486 5.5844 5.7271 5.7641 6.0207 6.3035 10.4273 10.5909 11.5296 11.6937 12.0529 12.874 15.5232 16.5371 16.8823 17.0155 17.691 17.867 18.7669 19.4056 19.4345 20.2896 20.9044 
0.72 -15.4157 -15.2593 -15.2545 -15.2537 -15.2384 -15.2293 -15.2201 -15.2183 -15.1872 -15.1833 -11.3702 -9.37 -6.8527 -6.5344 -2.8008 -1.0118 2.3185 2.536 4.2353 4.6162 4.6782 4.8713 5.3386 5.5399 5.6558 5.759 6.0378 6.2635 10.2159 10.4084 11.575 11.7052 12.2402 12.988 15.376 16.2829 16.8834 17.1253 17.7127 17.9457 18.6982 19.4276 19.5506 20.3206 21.0808 
0.73 -15.4181 -15.2595 -15.2543 -15.2508 -15.2418 -15.2242 -15.2225 -15.2158 -15.1879 -15.1826 -11.4293 -9.3284 -6.8821 -6.5467 -2.7785 -0.8985 2.3005 2.4764 4.3251 4.7107 4.8102 4.9114 5.3391 5.5047 5.5798 5.7536 6.0564 6.2253 10.0098 10.2282 11.6157 11.7163 12.4388 13.0963 15.2332 16.038 16.8715 17.2461 17.7391 18.0471 18.6461 19.4298 19.7115 20.3013 21.0145 
0.74 -15.4202 -15.2595 -15.2549 -15.2494 -15.2448 -15.2244 -15.218 -15.2134 -15.1888 -15.182 -11.4813 -9.2927 -6.9085 -6.5583 -2.7551 -0.7959 2.2882 2.4242 4.4135 4.786 4.9363 4.9428 5.3496 5.4881 5.5001 5.7482 6.0743 6.1885 9.8137 10.0564 11.6516 11.7267 12.6427 13.1965 15.1007 15.8075 16.8484 17.3683 17.7647 18.1702 18.6164 19.4414 19.8872 20.2216 20.8829 
0.75 -15.4222 -15.2594 -15.2554 -15.2494 -15.2475 -15.2257 -15.2117 -15.211 -15.1898 -15.1813 -11.526 -9.263 -6.9316 -6.5687 -2.7322 -0.7057 2.2807 2.3797 4.5021 4.8341 4.9488 5.0709 5.3674 5.4171 5.4987 5.7431 6.0902 6.152 9.6322 9.8984 11.6827 11.7359 12.8458 13.2861 14.983 15.5944 16.8167 17.481 17.7872 18.3137 18.6172 19.4613 20.0767 20.0919 20.6881 
0.76 -15.4238 -15.2591 -15.2558 -15.2501 -15.2499 -15.2266 -15.2087 -15.2059 -15.1909 -15.1808 -11.563 -9.2389 -6.951 -6.5776 -2.7113 -0.6295 2.277 2.3429 4.5916 4.8539 4.9531 5.1889 5.331 5.3881 5.5375 5.7385 6.1033 6.1151 9.4711 9.7595 11.7089 11.7436 13.0413 13.363 14.8832 15.4013 16.7805 17.5731 17.8057 18.4753 18.6566 19.4872 19.9321 20.2789 20.4559 
0.77 -15.4252 -15.2587 -15.2561 -15.2519 -15.2511 -15.2271 -15.2066 -15.2011 -15.192 -15.1804 -11.5921 -9.2204 -6.9664 -6.5849 -2.6936 -0.5687 2.2759 2.3142 4.6826 4.8534 4.9529 5.2422 5.2907 5.4079 5.5952 5.7347 6.0773 6.1132 9.3363 9.6446 11.7299 11.7498 13.2199 13.4251 14.8036 15.2321 16.7446 17.6379 17.8199 18.6512 18.738 19.5155 19.7582 20.2118 20.4922 
0.78 -15.4262 -15.2581 -15.2564 -15.2537 -15.252 -15.2273 -15.2048 -15.1975 -15.1932 -15.18 -11.613 -9.2073 -6.9775 -6.5902 -2.6802 -0.5245 2.2761 2.2936 4.775 4.8442 4.951 5.1512 5.3698 5.4239 5.6576 5.7319 6.0397 6.1199 9.2341 9.5585 11.7452 11.7542 13.3689 13.4708 14.7458 15.0944 16.714 17.6764 17.8299 18.8335 18.8555 19.5414 19.5812 19.9755 20.7138 
0.79 -15.4268 -15.2573 -15.2565 -15.2551 -15.2526 -15.2275 -15.2035 -15.1952 -15.1941 -15.1798 -11.6256 -9.1995 -6.9843 -6.5935 -2.6719 -0.4977 2.2767 2.2811 4.8353 4.8682 4.9492 5.0588 5.4202 5.4341 5.7087 5.7302 6.0077 6.1236 9.17 9.5051 11.7546 11.7569 13.4712 13.4987 14.7108 15.0011 16.6935 17.6953 17.8358 18.9918 18.9999 19.4137 19.5599 19.775 20.9353 
0.8 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2275 -15.203 -15.1945 -15.1945 -15.1798 -11.6298 -9.1969 -6.9865 -6.5946 -2.669 -0.4887 2.277 2.277 4.8318 4.9485 4.9485 4.9786 5.4376 5.4376 5.7296 5.7296 5.9939 6.1248 9.1481 9.4869 11.7578 11.7578 13.5081 13.5081 14.6991 14.9674 16.6863 17.7008 17.8377 19.0806 19.0806 19.3154 19.5666 19.6827 21.0831 
0.81 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2275 -15.203 -15.1945 -15.1945 -15.1798 -11.6298 -9.1969 -6.986 -6.5952 -2.6692 -0.4883 2.2769 2.2769 4.8328 4.9493 4.9493 4.9787 5.4376 5.4376 5.7288 5.7288 5.9927 6.1229 9.1491 9.4902 11.758 11.758 13.5082 13.5082 14.6921 14.9753 16.6791 17.6055 17.932 19.0797 19.0797 19.329 19.5612 19.689 21.0818 
0.82 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2275 -15.203 -15.1945 -15.1945 -15.1798 -11.6298 -9.1969 -6.9842 -6.5971 -2.6695 -0.4872 2.2768 2.2768 4.8357 4.9515 4.9515 4.9787 5.4377 5.4377 5.7263 5.7263 5.9891 6.1172 9.1521 9.4998 11.7587 11.7587 13.5086 13.5086 14.6734 14.9968 16.6579 17.4642 18.0706 19.0772 19.0772 19.3691 19.5476 19.7053 21.0781 
0.83 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2275 -15.203 -15.1945 -15.1945 -15.1798 -11.6299 -9.1969 -6.9814 -6.6002 -2.67 -0.4855 2.2765 2.2765 4.8405 4.9552 4.9552 4.9787 5.4378 5.4378 5.7222 5.7222 5.9831 6.1078 9.157 9.5154 11.7598 11.7598 13.5091 13.5091 14.6472 15.0275 16.6241 17.3192 18.2111 19.0732 19.0732 19.4341 19.5301 19.7274 21.0721 
0.84 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2275 -15.203 -15.1945 -15.1945 -15.1798 -11.6299 -9.1969 -6.9774 -6.6045 -2.6708 -0.483 2.2761 2.2761 4.8473 4.9603 4.9603 4.9787 5.4379 5.4379 5.7165 5.7165 5.9747 6.0951 9.1639 9.5365 11.7613 11.7613 13.5099 13.5099 14.6171 15.0638 16.5796 17.1751 18.3497 19.0677 19.0677 19.5111 19.5214 19.7527 21.0644 
0.85 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2275 -15.203 -15.1945 -15.1945 -15.1798 -11.6299 -9.1969 -6.9723 -6.61 -2.6717 -0.48 2.2756 2.2756 4.8558 4.9667 4.9667 4.9787 5.4381 5.4381 5.7093 5.7093 5.964 6.0796 9.1728 9.5626 11.7631 11.7631 13.5108 13.5108 14.5853 15.1033 16.5264 17.0336 18.4851 19.0609 19.0609 19.4918 19.6276 19.7799 21.0555 
0.86 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2275 -15.203 -15.1945 -15.1945 -15.1798 -11.63 -9.1969 -6.9662 -6.6167 -2.6728 -0.4765 2.275 2.275 4.8661 4.9744 4.9744 4.9787 5.4384 5.4384 5.7007 5.7007 5.9512 6.0617 9.1835 9.5927 11.7653 11.7653 13.5119 13.5119 14.5534 15.1444 16.4669 16.896 18.6169 19.053 19.053 19.473 19.7493 19.8082 21.0461 
0.87 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2275 -15.203 -15.1945 -15.1945 -15.1798 -11.6301 -9.1969 -6.959 -6.6245 -2.674 -0.4726 2.2743 2.2743 4.878 4.9788 4.9832 4.9832 5.4387 5.4387 5.6908 5.6908 5.936 6.0422 9.1959 9.6261 11.7677 11.7677 13.5131 13.5131 14.5221 15.186 16.4032 16.7632 18.7448 19.0442 19.0442 19.455 19.8372 19.8826 21.0372 
0.88 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2275 -15.203 -15.1945 -15.1945 -15.1798 -11.6302 -9.1969 -6.9508 -6.6333 -2.6753 -0.4683 2.2736 2.2736 4.8914 4.9788 4.993 4.993 5.439 5.439 5.6798 5.6798 5.9187 6.0218 9.2096 9.662 11.7703 11.7703 13.5145 13.5145 14.492 15.2273 16.3371 16.6363 18.8686 19.0349 19.0349 19.438 19.8665 20.0234 21.0298 
0.89 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6302 -9.1969 -6.9417 -6.6431 -2.6766 -0.4639 2.2729 2.2729 4.906 4.9788 5.0036 5.0036 5.4395 5.4395 5.6678 5.6678 5.8991 6.0014 9.2245 9.6995 11.7731 11.7731 13.5159 13.5159 14.4635 15.2678 16.2703 16.5163 18.9878 19.0251 19.0251 19.422 19.8957 20.1676 21.0251 
0.9 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6303 -9.1969 -6.9316 -6.6538 -2.678 -0.4593 2.2721 2.2721 4.9218 4.9789 5.0149 5.0149 5.44 5.44 5.6551 5.6551 5.8774 5.9816 9.24 9.7376 11.7759 11.7759 13.5173 13.5173 14.4369 15.3069 16.204 16.404 19.0153 19.0153 19.102 19.4073 19.9245 20.3101 21.0247 
0.91 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6304 -9.1969 -6.9208 -6.6653 -2.6794 -0.4547 2.2714 2.2714 4.9384 4.9789 5.0266 5.0266 5.4407 5.4407 5.6419 5.6419 5.8539 5.9631 9.2558 9.7756 11.7787 11.7787 13.5188 13.5188 14.4124 15.344 16.1393 16.3008 19.0056 19.0056 19.2104 19.3938 19.9526 20.4454 21.0307 
0.92 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6305 -9.1969 -6.9091 -6.6776 -2.6808 -0.4502 2.2706 2.2706 4.9555 4.9789 5.0384 5.0384 5.4415 5.4415 5.6284 5.6284 5.8292 5.9462 9.2714 9.8125 11.7815 11.7815 13.5202 13.5202 14.39 15.3787 16.0767 16.2077 18.9962 18.9962 19.3123 19.3817 19.9796 20.5666 21.0461 
0.93 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6306 -9.1969 -6.8968 -6.6905 -2.682 -0.4459 2.2699 2.2699 4.9727 4.979 5.0501 5.0501 5.4424 5.4424 5.615 5.615 5.8041 5.931 9.2865 9.8474 11.7841 11.7841 13.5216 13.5216 14.3701 15.4105 16.0167 16.1261 18.9875 18.9875 19.3709 19.4065 20.0051 20.6667 21.0731 
0.94 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6306 -9.1969 -6.8839 -6.704 -2.6832 -0.442 2.2693 2.2693 4.979 4.9896 5.0614 5.0614 5.4434 5.4434 5.6019 5.6019 5.7795 5.9177 9.3006 9.8797 11.7865 11.7865 13.5228 13.5228 14.3526 15.4391 15.9597 16.0571 18.9794 18.9794 19.3615 19.4919 20.0287 20.7414 21.1122 
0.95 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6307 -9.1969 -6.8705 -6.718 -2.6842 -0.4385 2.2687 2.2687 4.979 5.0055 5.0719 5.0719 5.4446 5.4446 5.5896 5.5896 5.7562 5.9064 9.3132 9.9084 11.7886 11.7886 13.5239 13.5239 14.3377 15.464 15.9068 16.001 18.9724 18.9724 19.3535 19.567 20.0498 20.7929 21.096 
0.96 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6308 -9.1969 -6.8567 -6.7322 -2.6851 -0.4355 2.2682 2.2682 4.9791 5.0199 5.0811 5.0811 5.4458 5.4458 5.5785 5.5785 5.7354 5.897 9.3241 9.9329 11.7905 11.7905 13.5249 13.5249 14.3255 15.4848 15.86 15.9568 18.9664 18.9664 19.3469 19.6307 20.068 20.8279 21.0805 
0.97 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6308 -9.1969 -6.8427 -6.7465 -2.6858 -0.4331 2.2678 2.2678 4.9791 5.0321 5.0889 5.0889 5.447 5.447 5.5692 5.5692 5.7179 5.8896 9.3329 9.9527 11.7919 11.7919 13.5257 13.5257 14.3159 15.5014 15.8215 15.9235 18.9616 18.9616 19.3418 19.6816 20.0828 20.8521 21.0678 
0.98 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6308 -9.1969 -6.8289 -6.7606 -2.6864 -0.4313 2.2675 2.2675 4.9791 5.0415 5.0947 5.0947 5.448 5.448 5.562 5.562 5.7047 5.8843 9.3394 9.9672 11.793 11.793 13.5262 13.5262 14.309 15.5134 15.793 15.9001 18.9581 18.9581 19.3382 19.7188 20.0937 20.8687 21.0582 
0.99 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6309 -9.1969 -6.8165 -6.7731 -2.6867 -0.4303 2.2673 2.2673 4.9791 5.0474 5.0983 5.0983 5.4487 5.4487 5.5574 5.5574 5.6964 5.8811 9.3433 9.976 11.7937 11.7937 13.5266 13.5266 14.3048 15.5207 15.7755 15.8862 18.956 18.956 19.336 19.7414 20.1004 20.8788 21.0525 
1.0 -15.427 -15.2566 -15.2566 -15.2561 -15.2528 -15.2276 -15.203 -15.1945 -15.1945 -15.1798 -11.6309 -9.1969 -6.8102 -6.7795 -2.6868 -0.4299 2.2673 2.2673 4.9791 5.0494 5.0995 5.0995 5.449 5.449 5.5559 5.5559 5.6936 5.88 9.3447 9.979 11.7939 11.7939 13.5267 13.5267 14.3034 15.5231 15.7696 15.8816 18.9552 18.9552 19.3352 19.749 20.1027 20.8822 21.0503 
